// Reference=MNI
// Arrington C M, 2000: Object- > Location-based Cueing
// Arrington C M, 2000: Invalid > Valid Cueing
// Subjects=12
-30.5	-32.52	44.73
-41.13	-23.18	56.34
-65	-34.75	5.17
-46.01	-27.35	-24.66
-15.92	-34.17	-5.48
-15.86	42.22	32.72
1.91	44.9	-16.78
-32.19	40.18	-5.95
7.9	-74.7	18.83
-10.31	-70.92	14.27
17.29	-72.64	-10.44
13.03	-52.69	0.2
-12.65	-49.93	-3.08
-22.3	-29.47	0.89
12.7	-53.92	-43.18
51.76	-61.86	29.52
50.3	-28.66	-8.93
12.86	53.16	20.32
2.53	21.66	54.31
48.37	16.34	36.38
45.86	24.61	-7.77

// Buckner R L, 2000: Group 1 Normals
// Subjects=8
-35.01	13.38	33.13
-28.83	25.28	7.53
-38.39	-58.77	-18.77
1.54	5.97	57.87
7.92	15.52	56.99
13.9	-70.14	-32.92
37.49	-69.14	-22.12

// Buckner R L, 2000: Group 2 Normals
// Subjects=8
-38.19	13.62	36.49
-28.85	31.62	6.99
-52.22	-61.51	-11.69
-4.81	9.87	67.65
1.55	23.65	66.42
17.1	-73.55	-36.01
47.1	-65.91	-22.5

// Buckner R L, 2000: Group 3 Normals
// Subjects=12
-41.41	10.17	33.47
-28.86	25.02	4.2
-44.76	-55.12	-12.31
-1.63	3.03	61.49
4.65	19.22	50.03
14	-72.46	-21.57
31.06	-61.78	-22.66

// Garavan H, 2000: VSWM vs. CTL
// Subjects=5
-45.75	7.26	23.73
-39.43	32.67	21.53
39.62	38.35	19.03
22.87	5.67	52.07
-37.06	1.11	39.76
-6.07	18.81	45.72
0.41	-47.37	28.9
-.91	35.7	29.75
-33.17	22.37	-2.22
35.21	25.95	-3.3
-30.41	-51.3	49.65
31.57	-47.67	49.75
-11.04	-68.47	59.79
28.4	-79.21	41.28
0.6	-47.68	52.34
-33.71	-75.41	27.18
48.27	-53.88	-4.56

// Hui K K S, 2000: Acupuncture vs. Tactile Stimulation, Increases
// Hui K K S, 2000: Acupuncture LI 4 vs. Tactile Stimulation, Decreases
// Subjects=13
61.39	-10.05	51.83
-61.54	-14.56	45.81
64.38	-18.86	20.19
-52.13	-16.64	18
-8.57	10.63	-4.86
20.24	-6.09	-17.17
-15.1	-7.07	-26.72
37.35	-15.76	-19.9
-25.7	-16.14	-19.15
27.75	-22.16	-19.26
-28.93	-23.02	-25.22
7.46	0.95	-7.58
-8.56	0.85	-7.39
13.98	-20.96	-2.47
7.76	7.29	33.15
-1.83	7.49	36.59
10.67	14.17	-2.03
-14.99	17.19	-1.99
17.03	13.7	-8.76
-15	13.76	-5.05
34.13	20.4	-6.17
-32.07	13.92	-1.52
43.66	16.26	-19.32
-52.52	5.65	-24.01

// Moore C I, 2000: Tactile vs. Motor Stimulation
// Subjects=5
-36.8	-9.36	69.63
-37.9	-18.51	61.49
-44.25	-26.66	66.7

// Stern C E, 2000: Working Memory I vs. Control
// Stern C E, 2000: Working Memory II vs. Control
// Stern C E, 2000: Working Memory I vs. Working Memory II
// Subjects=5
-35.27	53.51	15.27
-44.72	32.1	28.33
-1.75	14.95	50.46
-20.92	-10.89	48.38
-38.45	-41.85	-20.19
-52.3	-48.02	-16.17
-38.39	54.34	26.39
43.74	56.64	7.41
43.97	32.63	27.26
40.57	33.9	2.66
47.1	15.42	10.83
44.14	21.23	44.94
40.8	9.89	22.51
40.97	5.09	42.99
17.64	6.83	67.64
30.98	-41.69	-24.35
47.03	-47.94	-24.01
40.7	-47.21	-13.96
37.94	-42.51	47.02
31.58	-61.84	45.36
-35.15	37.19	24.44
-5	17.76	45.8
-38.52	30	0.55
-35.01	13.38	33.13
-7	2.74	58.23
-48.14	-29.48	-24.46
-55.53	-48.3	-19.45
-31.42	-32.04	64.78
-41.22	-33.98	40.52
50.38	32.67	27.19
34.19	25.4	3.45
50.48	13.89	32.1
47.12	12.25	11.09
4.57	17.3	39.04
34.64	12.51	56.94
23.39	-36.25	-35.87
40.54	-48.83	-35.01
31.53	-49.15	44.3
-5	17.76	45.8
-4.92	5.41	51.29
-11.11	-12.12	72.91
50.37	35.84	26.92
34.64	12.51	56.94

// Wheeler M E, 2000: Picture Recall > Sound Recall
// Wheeler M E, 2000: Sound Recall > Picture Recall
// Wheeler M E, 2000: Picture Recall - Fixation
// Wheeler M E, 2000: Sound Recall - Fixation
// Subjects=18
-22.91	-64.28	46.19
23.67	72.03	43.15
26.2	-62.22	41
-16.4	-72.02	55.69
34.68	-69.54	28.13
32.55	5.26	59.8
-16.42	-58.99	59.06
-25.16	-1.77	56.59
-46.79	-72.59	-4.13
28.17	6.33	46.38
-40.14	-81.07	23.27
-29.38	-49.52	45.03
36.78	-36.95	36.53
-51.24	15.63	8.59
-44.95	23.1	-5.49
-59.56	-39.24	15.52
-57.33	-38.2	28.79
-53.02	-.5	47.88
55.53	37.25	3.32
-21.3	-1.62	3
-1.64	-14.66	52.94
-7.97	-.64	69.68
-46.79	-72.59	-4.13
-22.91	-64.28	46.19
24.16	-61.2	54.32
-59.56	-39.24	15.52

// Gerardin E, 2000: Motor Execution vs. Rest
// Gerardin E, 2000: Motor Imagination vs. Rest
// Gerardin E, 2000: Motor Execution vs. Motor Imagination
// Gerardin E, 2000: Motor Imagination vs. Motor Execution
// Subjects=8
57	18	24
39	-15	63
-42	-18	66
42	-3	60
-36	-3	66
6	6	57
-9	9	51
3	-3	66
-3	3	66
42	-33	60
-48	-24	57
36	-36	66
-30	-42	66
-45	-36	60
60	-9	15
-60	-15	21
24	18	6
-30	6	6
27	-9	12
-33	-3	6
15	-12	9
-18	-15	9
21	-45	-18
-27	-45	-18
-54	42	15
30	51	24
48	24	6
-54	12	12
42	6	57
-42	3	51
3	6	69
-3	6	69
-6	-3	69
54	-21	39
-60	-21	39
24	-54	51
-27	-60	54
36	-30	42
-36	-42	48
-60	-57	6
15	9	15
-18	9	21
27	9	12
-27	6	12
39	-15	63
-42	-18	69
24	-9	75
-36	-6	69
3	0	57
-3	-3	57
48	-30	60
-51	-18	60
51	-9	15
-51	-15	15
3	6	42
-6	9	42
30	3	0
-30	-3	3
15	-12	9
-18	-15	9
21	-45	-18
-27	-45	-18
-57	42	15
27	54	18
51	36	0
-57	21	6
48	9	48
-42	3	51
9	18	54
-6	18	63
-15	-63	57
-48	-36	42
57	-12	0
-60	-42	0
6	24	27
9	15	3
-24	3	18

