// Reference=MNI
// Ceceli A O, 2020: Attention-Deficit/Hyperactivity Disorder (ADHD)
// Subjects=25
-12	-14	-20
-14	-34	-20
-12	-16	-24
-30	-38	-18
6	-26	-34
-8	-38	-16
-32	-26	0
-46	-12	18
-38	2	-8
-62	2	8
-58	-14	18
-38	4	-26
-46	-8	0
-30	-4	-28
8	16	14
-8	16	68
12	62	34
0	56	-8
-46	-58	32
-50	-72	32
50	-66	44
62	-54	40
40	-78	-26

// Ceceli A O, 2020: Healthy Controls
// Subjects=25
-12	-14	-20
-14	-34	-20
-12	-16	-24
-30	-38	-18
6	-26	-34
-8	-38	-16
-32	-26	0
-46	-12	18
-38	2	-8
-62	2	8
-58	-14	18
-38	4	-26
-46	-8	0
-30	-4	-28
-24	34	50
-40	24	48
-12	60	34
6	26	-16
-6	26	-16
2	58	-14
-46	-68	38
-54	-64	30
40	-74	-28

// Pretus C, 2020: Distractor > Baseline, ADHD > Healthy Controls
// Pretus C, 2020: Non-distractor > Baseline, ADHD < Healthy Controls
// Subjects=21
6	45	-24
18	-30	60
9	21	66

// Salmi J, 2020: Attention-Deficit Hyperactivity Disorder (ADHD)
// Subjects=39
58	-14	-18
24	-82	-26
12	-60	38
26	-82	-28
-12	-56	32
52	-28	-16
-28	-76	-44
12	54	-8
16	-32	-6
-50	30	-2
6	4	42
20	-6	-26
2	-56	-34
-28	62	4
-30	-6	56
36	-62	34
30	60	12
34	2	48
22	0	62
38	32	14
-8	-74	34
10	38	26
-48	-50	44
-22	-72	42

// Salmi J, 2020: Healthy Controls
// Subjects=18
58	-14	-18
24	-82	-26
12	-60	38
26	-82	-28
-12	-56	32
52	-28	-16
-28	-76	-44
12	54	-8
16	-32	-6
-50	30	-2
6	4	42
20	-6	-26
2	-56	-34

// Deming P, 2020: Fear > Neutral
// Deming P, 2020: Fear > (Anger + Happiness + Sadness)
// Subjects=94
-37	-78	31
-30	-64	52
9	-19	-15
5	-50	56
-30	13	-15
30	-75	28
-37	-8	45
33	-43	52
9	-64	52
30	-85	14
-26	-36	-11
-40	-33	52

// Massaccesi C, 2021: Controls (CTR) > Autism Spectrum Disorder (ASD)
// Massaccesi C, 2021: ASD > CTR
// Subjects=20
0	-92	4
-2	-90	22
44	-62	4
46	14	28
-32	-10	66
6	12	56
-18	-100	-2

// Vandewouw M M, 2020: Typically Developing (TD)
// Subjects=93
52	34	30
60	-40	4
-28	34	28
14	4	14
-40	10	-4
-16	-6	-12
-20	-86	6
24	-54	-10
28	-76	-2
58	-38	4
4	-62	28
8	56	24
-46	-8	-18
-32	-78	-4
44	-62	-8
50	-66	-2
-26	-90	6
42	40	38
-42	36	30
66	-6	14
-64	-16	34
34	-64	-40

// Vandewouw M M, 2020: Autism Spectrum Disorder (ASD)
// Subjects=107
-4	-6	-10
58	-22	-8
58	-44	26
-20	-86	6
24	-54	-10
28	-76	-2
44	-34	-4
26	20	8
-50	-54	18
-32	-78	-4
44	-62	-8
50	-68	0
-60	-4	44
-6	-76	6
66	-6	14
-64	-16	34
34	-64	-40

// Bashford-Largo J, 2021: Generalized Anxiety Disorder (GAD)
// Subjects=20
32.62	-10.51	62.24
-18.63	-16.91	66.71
-51.08	-1.4	22.29
3.8	-7	68.96
-6.57	43.33	-8.74
13.29	-74.24	24.31
19.91	-48.91	62.26
-15.92	-61.63	-16.56
32.62	-10.51	62.24
-18.64	-13.73	66.44
6.86	-1.92	51.77
-6.25	-41.26	-1.65
18.42	-59.89	2.97
23.13	-45.46	65.28

// Bashford-Largo J, 2021: Healthy Controls
// Subjects=34
32.62	-10.51	62.24
-18.63	-16.91	66.71
-51.08	-1.4	22.29
3.8	-7	68.96
-6.57	43.33	-8.74
13.29	-74.24	24.31
19.91	-48.91	62.26
-15.92	-61.63	-16.56
32.62	-10.51	62.24
-18.64	-13.73	66.44
6.86	-1.92	51.77
-6.25	-41.26	-1.65
18.42	-59.89	2.97
23.13	-45.46	65.28
32.62	-10.51	62.24
-18.63	-16.91	66.71
3.8	-7	68.96
-6.57	43.33	-8.74
13.29	-74.24	24.31
19.91	-48.91	62.26
-15.92	-61.63	-16.56
32.65	-13.43	65.83
-18.61	-13.48	69.76
3.8	-7	68.96
-9.47	-38.11	-1.88
13.29	-74.24	24.31
19.91	-48.91	62.26
-15.92	-61.63	-16.56
32.62	-10.51	62.24
-18.64	-20.33	63.65
3.8	-7	68.96
-6.28	-41.52	-4.97
3.73	-70.35	34.13
23.09	-42.55	61.69

