// Reference=MNI
// Meister I, 2005: Musicians
// Subjects=12
-36	-23	59
-21	-6	61
-6	-3	55
24	3	61
3	0	61
-51	-27	48
-30	-33	49
-24	-52	58
-15	-58	53
-30	-35	57
-21	-43	66
39	-51	51
21	-61	56
12	-65	50
-9	2	41
-36	-4	42
-18	-3	61
6	-3	58
27	-4	53
6	11	44
-36	-26	40
-39	-26	54
-30	-41	63
-25	-53	47
-39	-47	44
39	-47	52
15	-49	61
36	-57	33
-33	0	58
-3	-3	55
-30	0	55
-6	-3	55

// Meister I, 2005: Non-Musicians
// Subjects=12
-36	-20	56
-30	-6	56
-27	0	55
-6	-9	47
24	-6	61
-33	-35	60
-33	-32	51
-24	-71	34
-24	-56	50
-30	-47	58
-33	-44	55
-33	-42	38
33	-47	49
21	-60	42
36	-42	44
-39	-18	53
-27	-3	53
-9	-3	53
0	8	47
24	-3	64
-36	-32	57
-33	-38	63
-39	-38	54
-30	-50	58
-9	-58	55
-24	-71	34
15	-58	61
12	-70	50
36	-41	49
-27	8	52
-3	6	60
3	6	60
-33	0	58
-3	-3	55
-30	0	55
-6	-3	55

// Milham M P, 2005: Congruent and Incongruent vs. Neutral
// Milham M P, 2005: Incongruent vs. Congruent
// Subjects=18
38	-68	-22
12	-28	-6
4	-12	-2
-14	-28	-2
14	6	-2
-22	-56	-6
-6	-86	0
-34	14	-14
-38	-72	0
-30	-80	8
38	-82	14
10	-78	10
66	-50	10
50	-50	22
18	-68	28
28	-62	46
-54	-48	22
-34	-54	22
-16	-68	28
-30	-62	40
-14	-68	54
-46	-30	40
-32	22	2
-44	46	22
-46	18	26
-30	26	54
-44	6	52
-28	42	2
30	22	2
34	18	18
32	38	20
36	58	30
28	46	44
44	24	48
-2	32	36
-2	14	38
0	14	54
12	22	36
34	-32	-24
-12	-24	16
8	-16	-4
-40	-50	-12
-26	-78	-12
-18	-54	-8
34	-78	-8
50	-50	-16
56	-38	-4
2	-70	2
24	-64	6
-26	-66	34
-32	-48	38
2	-54	36
54	-46	26
34	-50	36
-30	56	2
-36	16	6
-42	6	32
36	28	-6
40	14	26
6	20	28
-4	14	48

// Vink M, 2005: Go/Stop and Go Only
// Vink M, 2005: Go/Stop > Go Only
// Vink M, 2005: Parametric Analysis
// Vink M, 2005: Correct vs. Incorrect Stop
// Subjects=20
-22	5	-4
22	5	-4
42	-23	56
2	-3	56
-18	10	0
18	10	-4
-6	1	60
-42	18	-4
-18	10	0
18	10	-4
-6	10	48
-42	18	-4
-22	10	-4
22	10	-4

// Seurinck R, 2005: Hands, Fixed-Paced
// Seurinck R, 2005: Hands, Self-Paced
// Seurinck R, 2005: Tools, Fixed-Paced
// Seurinck R, 2005: Tools, Self-Paced
// Seurinck R, 2005: Tools, Fixed-Paced > Self-Paced
// Seurinck R, 2005: Tools, Self-Paced > Fixed-Paced
// Seurinck R, 2005: Fixed-Paced, Hands > Tools
// Seurinck R, 2005: Fixed-Paced, Tools > Hands
// Seurinck R, 2005: Self-Paced, Button Press Hand, Right > Left
// Seurinck R, 2005: Self-Paced, Button Press Hand, Left > Right
// Subjects=24
29.85	5.89	52.59
-19.76	4.11	59.22
-50.44	11.73	27.61
56.39	9.05	15.97
25.83	-48.8	64.8
40.63	-31.48	42.66
-19.62	-44.06	60.62
-39.33	-31.86	42.94
46.81	-74.23	9.81
-46.11	-72.43	11.21
46.81	-74.23	9.81
38.07	-85.94	-0.09
-44.08	-75.59	0.28
-35.4	-86.2	1.18
27.71	5.99	53.74
-19.89	3.18	49.23
12.93	-50.56	69.67
34.38	-39.62	59.26
-26	-48.78	67.92
-28.26	-44.09	60.77
-24.11	3.89	57.07
32.08	6.42	58.1
-23.85	-53.23	66.08
-47.94	-29.45	46.21
28.03	-50.72	67.19
40.79	-35.75	54.29
-41.92	-73.35	1.14
-29.06	-85.08	-10.24
31.45	-80.41	-9.49
42.31	-84.31	-5.93
-24.09	4.1	59.29
32.02	8.13	53.45
-10.87	-57.44	66.28
-50.06	-24.79	50.27
17.22	-56.28	65.68
40.66	-35.63	44.19
-24.68	-67.12	-2.01
-22.52	-67.11	-2.04
13.63	46.85	-25.14
4.03	35.74	-17.16
48.93	-65.72	8.93
51.12	-72.09	9.52
-48.29	-74.78	9.24
21.39	-63.89	52.92
29.3	-61.71	-4.58
32.46	-59.03	-10.5
-24.71	-62.97	-3.54
-26.98	-53.92	-10
-34.83	-16.25	60.37
47.24	-12.98	56.4
38.64	-16	59.09

// Wraga M, 2005: Object Task, Activations
// Wraga M, 2005: Object Task, Deactivations
// Wraga M, 2005: Self Task, Activations
// Wraga M, 2005: Self Task, Deactivations
// Wraga M, 2005: Object - Self
// Wraga M, 2005: Self - Object
// Subjects=11
-10.97	-57.11	58.4
-2.28	-55.6	62.59
27.93	-60.16	58.04
-37.2	8.43	49
-58.38	-50.19	-14.31
10.12	-70.76	14.57
-2.89	-97.37	6.22
-6.82	-20.07	52.42
-42.03	-18.38	3.55
-50.64	-5.03	9.1
-19.82	-93.66	35.27
-20	-100.54	19.15
14.25	64.59	26.88
-15.9	53.2	33
-20.18	44.78	35.03
4.92	35.35	-32.82
-7.93	40.6	-21.91
61.11	-60.2	32.83
66.42	-52.09	27.45
27.28	-98.95	-.86
-32.96	16.54	43.64
-50.47	18.11	26.98
28.01	-55.18	65.39
5.62	38.42	22.89
-2.92	35.92	31.13
-7.52	41.48	10.49
35.31	24.48	-24.42
-55.08	-54.12	-10.62
22.31	66.85	-18.3
44.08	-34.71	-26.56
-55.27	-34.75	-21.5
-28.86	-97.77	3.34
-11.36	-100.51	19
57.2	5.91	-6.15
-57.7	-7.9	47.6
-6.75	-2.02	61.84
-16.42	-14.09	-20.84
-33.81	-23.7	-30.8
-3.45	54.93	-6.6
-58.04	-29	17.2
-46.25	-30.75	9.33
40.6	-16.38	43.41
49.37	-11.05	53.94
40.68	-11.4	50.76
61.13	-64.45	33.25
-57.78	-61.03	30.45
-62.36	-50.91	12.72
26.68	-19.23	-32.27
64.59	-9.55	-22.67
-62.63	-2.61	1.22
-58.48	0.52	-11.49
-32.91	-.58	44.22
-55.08	10.5	3.16
61.25	-32.91	49.17
44.5	51.63	24.29
-45.82	-29.76	42.84
35.36	24.9	-19.98
10.42	-89.3	34.33
44.97	-29.13	44.59
-28.26	-44.09	60.77
1.91	-18.25	59.94
23.16	38.22	42.78
-58.03	-75.98	8.4
-46.35	-6.39	5.8
65.93	-36.06	-7.74

// Ford K A, 2005: Late preparatory period comparison: Anti vs. Pro
// Ford K A, 2005: Late preparatory period comparison: Correct Anti vs. Error 
// Anti
// Ford K A, 2005: Late preparatory period comparison: Error Anti vs. Correct 
// Anti
// Ford K A, 2005: Saccade period comparison: Pro vs. Anti
// Ford K A, 2005: Saccade period comparison: Error Anti vs. Correct Anti
// Subjects=10
-26.26	-2.03	53.28
23.99	-.42	55.91
-26.66	46.5	20.22
9.01	6.98	56.58
9.83	17.62	28.91
-26.18	-48.44	44.9
-18.63	-68.57	45.39
10.25	-65.94	49.3
27.82	56.51	20.98
9.85	22.19	32.99
3.64	12.15	55.09
-21.04	28.58	49.54
24.93	25.68	49.25
-3.7	-73.23	38.92
-40	-52.24	52.07
-2.71	-53.13	37.22
44.33	-64.74	34.31
5.78	-32.82	37.65
-14.59	23.5	52.12
-30.62	23.41	52.31
23.82	31.94	47.63
37.72	26.56	45.69
2.43	16.23	39.15

// MacDonald III A W, 2005: Patients with Schizophrenia
// Subjects=18
-43.66	16.7	21.8
45.11	12.46	27.83
35.29	59.73	20.63
-37.49	46.03	1.42
51.25	34.93	1.34
-45.94	21.75	4.67
24.65	57.98	26.47
-34.28	53.8	5.2
55.6	23.67	6.69
-8.62	60.64	8.79
33.14	60.69	19.46
54.51	23.49	4.49
-37.5	42.69	-.53

// MacDonald III A W, 2005: Patients with Nonschizophrenia Psychosis
// Subjects=12
-25.68	41.25	7.27
33.21	27.39	15.56
56.66	14.88	2.96
24.65	57.98	26.47
55.6	23.67	6.69
-8.62	60.64	8.79
33.14	60.69	19.46
54.51	23.49	4.49
-37.5	42.69	-.53

// MacDonald III A W, 2005: Normal Subjects
// Subjects=28
-27.69	57.92	30.42
46.1	27.01	23.25
-41.49	18.11	26.12
47.41	11.99	49.03
-41.43	14.31	32.01
24.65	57.98	26.47
-34.28	53.8	5.2
55.6	23.67	6.69
-8.62	60.64	8.79
33.14	60.69	19.46
54.51	23.49	4.49
-37.5	42.69	-.53

// Holmes A J, 2005: Schizophrenic Patients
// Subjects=7
42.91	49.17	34.81
48.34	29.2	37.54
-33.5	-68.86	56.74
4.46	56.86	41.3
42.93	32.88	30.6
-37.91	-62.52	42.87
69.65	-20.66	10.25
-63.86	-20.86	19.6
56.36	50.17	-22.31

// Holmes A J, 2005: Depressed Patients
// Subjects=10
42.91	49.17	34.81
-33.5	-68.86	56.74
4.46	56.86	41.3
42.93	32.88	30.6
-37.91	-62.52	42.87
69.65	-20.66	10.25
-63.86	-20.86	19.6
56.36	50.17	-22.31

// Holmes A J, 2005: Normal Subjects
// Subjects=9
42.91	49.17	34.81
48.34	29.2	37.54
-33.5	-68.86	56.74
4.46	56.86	41.3
42.93	32.88	30.6
69.65	-20.66	10.25
-63.86	-20.86	19.6
56.36	50.17	-22.31

// Habel U, 2005: Sadness - Gender Discrimination
// Habel U, 2005: Happiness - Gender Discrimination
// Habel U, 2005: Sadness - Happiness
// Habel U, 2005: Happiness - Sadness
// Subjects=26
-22.21	29.34	42.19
-42.55	40.06	-25.75
-12.04	61.8	-1.53
-9.61	63.89	20.63
-57.42	-6.17	-14.2
-57.23	-33.2	-4.81
-45.98	-58.32	24.38
-31.73	11.82	-29.87
-4.9	-64.56	24.3
-27.25	-19.86	-24.57
-35.87	-10.97	-20.82
-27.06	10.08	-2.88
27.36	-41.46	16.98
-39.93	-28.67	-3.31
-24.39	35.72	41.6
-3.53	36.77	-17.13
16.91	-36.67	45.82
-2.77	-49.45	25.01
-57.57	-11.67	-27.1
-45.74	-69.63	41.18
19.28	-39.46	61.74
-31.53	-32.64	-23.23
33.07	18.43	-31.63
-31.72	16.28	-28.07
-5.37	41.39	9.34
-37.6	-27.42	9.97
50.94	-23.06	5.79
-67.85	-20.94	12.09
25.22	28.68	32.49
-13.39	-15.3	46.46
44	-22.15	-30.04
15.92	-46.27	-33.9
-23	-40.03	-33.85

// Goldin P R, 2005: Sad > Neutral Film
// Goldin P R, 2005: Amusing > Neutral Film
