// Reference=MNI
// Vogel S E, 2015: Correlation between age and the extent of the ratio 
// dependent neural recovery effect
// Vogel S E, 2015: Parametric regressor of numerical ratio vs. Baseline 
// activation
// Subjects=19
-44.27	-64.24	48.67
41.92	8.21	28.22
35.93	-69.85	51.56
35.25	21.98	0.38
-47.83	11.1	32.35
-41.55	-49.56	-9.47

// Aybek S, 2015: NE > Neutral
// Subjects=12
-4	-28	-20
-2	-22	-2
8	-32	-10
-16	22	60
2	30	52
-5	22	34

// Blasi G, 2015: Subgroup of healthy controls, performing working memory task
// Subjects=322
-48	40	14
-50	46	10
44	14	16
-56	36	14

// Blasi G, 2015: Subgroup of healthy controls, performing attentional control 
// task
// Subjects=265
36	14	30
48	34	12
-44	8	38
-54	-40	36
-52	34	6

// Mazza M, 2015: Healthy Controls (HC)
// Subjects=10
39.39	44.84	-7.17
11.14	-100.74	12.06
-27.62	11.34	19.83
4.62	16.76	45.77
-47.04	17.08	-.5
-24.57	-3.39	-5.73
39.4	35.06	-9.69
-43.83	16.05	-.45
39.39	44.84	-7.17
-47.04	17.08	-.5
-43.84	19.22	-.72
29.73	36.61	-16.4
29.73	37.67	-16.49
61.89	9.31	-14.48
-46.91	10.71	13.42

// Mazza M, 2015: PTSD Sufferers (PTSD)
// Subjects=7
11.12	-54.79	28.28
-53.37	10.16	6.85
-66.02	-7.92	21.89
4.62	16.76	45.77
-47.04	17.08	-.5
-24.57	-3.39	-5.73
39.4	35.06	-9.69
-66.02	-7.92	21.89
46.13	14.15	22.1
-47.04	17.08	-.5
-43.84	19.22	-.72
33.19	-78.31	-30.22
38.58	-64.57	-18.05
61.89	9.31	-14.48
-46.91	10.71	13.42

// Coull J T, 2015: Temporal static - Spatial static
// Coull J T, 2015: Spatial dynamic -Temporal dynamic (Block 2 only)
// Coull J T, 2015: Temporal dynamic - Spatial dynamic (All blocks)
// Coull J T, 2015: Static - Dynamic
// Coull J T, 2015: Spatial static - Temporal static
// Coull J T, 2015: Time x Duration
// Coull J T, 2015: Space x Distance
// Coull J T, 2015: (Time x Duration) - (Space x Distance)
// Coull J T, 2015: (Space x Distance) - (Time x Duration)
// Coull J T, 2015: (Space x Duration) - (Time x Distance)
// Subjects=16
-3	-4	67
-57	2	10
57	5	16
-36	23	1
-54	-46	19
60	-25	-8
18	-4	1
6	-7	73
-3	2	55
-3	2	55
-45	11	-8
-15	-73	46
30	-76	55
-6	56	22
-36	-49	52
36	-55	52
-48	-76	-11
9	-82	7
0	-4	64
